cellI,x,y,z,V,Ux,Uy,Uz
64362,14.9313,0.79375,0.005,1.5625e-06,2.2864,4.94871e-05,0
64363,14.9438,0.79375,0.005,1.5625e-06,2.28649,4.90225e-05,0
64364,14.9562,0.79375,0.005,1.5625e-06,2.28658,4.85629e-05,0
64365,14.9687,0.79375,0.005,1.5625e-06,2.28667,4.81081e-05,0
64366,14.9813,0.79375,0.005,1.5625e-06,2.28676,4.76582e-05,0
64367,14.9938,0.79375,0.005,1.5625e-06,2.28684,4.7213e-05,0
64368,15.0062,0.79375,0.005,1.5625e-06,2.28693,4.67725e-05,0
64369,15.0187,0.79375,0.005,1.5625e-06,2.28702,4.63366e-05,0
64370,15.0312,0.79375,0.005,1.5625e-06,2.2871,4.59052e-05,0
64371,15.0437,0.79375,0.005,1.5625e-06,2.28718,4.54783e-05,0
64372,15.0563,0.79375,0.005,1.5625e-06,2.28727,4.50558e-05,0
64373,15.0687,0.79375,0.005,1.5625e-06,2.28735,4.46376e-05,0
64374,15.0813,0.79375,0.005,1.5625e-06,2.28743,4.42237e-05,0
64375,15.0937,0.79375,0.005,1.5625e-06,2.28752,4.38139e-05,0
64376,15.1062,0.79375,0.005,1.5625e-06,2.2876,4.34082e-05,0
64377,15.1188,0.79375,0.005,1.5625e-06,2.28768,4.30066e-05,0
64378,15.1312,0.79375,0.005,1.5625e-06,2.28776,4.26089e-05,0
64379,15.1437,0.79375,0.005,1.5625e-06,2.28784,4.22152e-05,0
64380,15.1562,0.79375,0.005,1.5625e-06,2.28791,4.18254e-05,0
64381,15.1687,0.79375,0.005,1.5625e-06,2.28799,4.14393e-05,0
64382,15.1813,0.79375,0.005,1.5625e-06,2.28807,4.10569e-05,0
64383,15.1938,0.79375,0.005,1.5625e-06,2.28815,4.06783e-05,0
64384,15.2063,0.79375,0.005,1.5625e-06,2.28822,4.03032e-05,0
64385,15.2187,0.79375,0.005,1.5625e-06,2.2883,3.99316e-05,0
64386,15.2312,0.79375,0.005,1.5625e-06,2.28837,3.95635e-05,0
64387,15.2437,0.79375,0.005,1.5625e-06,2.28845,3.91989e-05,0
64388,15.2562,0.79375,0.005,1.5625e-06,2.28852,3.88375e-05,0
64389,15.2688,0.79375,0.005,1.5625e-06,2.28859,3.84794e-05,0
64390,15.2813,0.79375,0.005,1.5625e-06,2.28867,3.81245e-05,0
64391,15.2937,0.79375,0.005,1.5625e-06,2.28874,3.77727e-05,0
64392,15.3062,0.79375,0.005,1.5625e-06,2.28881,3.7424e-05,0
64393,15.3188,0.79375,0.005,1.5625e-06,2.28888,3.70783e-05,0
64394,15.3313,0.79375,0.005,1.5625e-06,2.28895,3.67356e-05,0
64395,15.3438,0.79375,0.005,1.5625e-06,2.28902,3.63957e-05,0
64396,15.3563,0.79375,0.005,1.5625e-06,2.28909,3.60586e-05,0
64397,15.3688,0.79375,0.005,1.5625e-06,2.28916,3.57242e-05,0
64398,15.3812,0.79375,0.005,1.5625e-06,2.28922,3.53925e-05,0
64399,15.3937,0.79375,0.005,1.5625e-06,2.28929,3.50634e-05,0
64400,15.4062,0.79375,0.005,1.5625e-06,2.28936,3.47368e-05,0
64401,15.4188,0.79375,0.005,1.5625e-06,2.28943,3.44127e-05,0
64402,15.4313,0.79375,0.005,1.5625e-06,2.28949,3.4091e-05,0
64403,15.4438,0.79375,0.005,1.5625e-06,2.28956,3.37716e-05,0
64404,15.4563,0.79375,0.005,1.5625e-06,2.28962,3.34545e-05,0
64405,15.4687,0.79375,0.005,1.5625e-06,2.28969,3.31395e-05,0
64406,15.4813,0.79375,0.005,1.5625e-06,2.28975,3.28266e-05,0
64407,15.4937,0.79375,0.005,1.5625e-06,2.28981,3.25158e-05,0
64408,15.5063,0.79375,0.005,1.5625e-06,2.28987,3.22069e-05,0
64409,15.5188,0.79375,0.005,1.5625e-06,2.28994,3.18999e-05,0
64410,15.5312,0.79375,0.005,1.5625e-06,2.29,3.15946e-05,0
64411,15.5438,0.79375,0.005,1.5625e-06,2.29006,3.12909e-05,0
64412,15.5563,0.79375,0.005,1.5625e-06,2.29012,3.09887e-05,0
64413,15.5687,0.79375,0.005,1.5625e-06,2.29018,3.0688e-05,0
64414,15.5812,0.79375,0.005,1.5625e-06,2.29024,3.03886e-05,0
64415,15.5937,0.79375,0.005,1.5625e-06,2.2903,3.00905e-05,0
64416,15.6062,0.79375,0.005,1.5625e-06,2.29036,2.97935e-05,0
64417,15.6187,0.79375,0.005,1.5625e-06,2.29041,2.94973e-05,0
64418,15.6312,0.79375,0.005,1.5625e-06,2.29047,2.92019e-05,0
64419,15.6438,0.79375,0.005,1.5625e-06,2.29053,2.89069e-05,0
64420,15.6562,0.79375,0.005,1.5625e-06,2.29059,2.8612e-05,0
64421,15.6688,0.79375,0.005,1.5625e-06,2.29064,2.83171e-05,0
64422,15.6812,0.79375,0.005,1.5625e-06,2.2907,2.80216e-05,0
64423,15.6938,0.79375,0.005,1.5625e-06,2.29075,2.77253e-05,0
64424,15.7063,0.79375,0.005,1.5625e-06,2.29081,2.74276e-05,0
64425,15.7188,0.79375,0.005,1.5625e-06,2.29086,2.7128e-05,0
64426,15.7312,0.79375,0.005,1.5625e-06,2.29091,2.68258e-05,0
64427,15.7438,0.79375,0.005,1.5625e-06,2.29097,2.65202e-05,0
64428,15.7562,0.79375,0.005,1.5625e-06,2.29102,2.62101e-05,0
64429,15.7688,0.79375,0.005,1.5625e-06,2.29107,2.58945e-05,0
64430,15.7812,0.79375,0.005,1.5625e-06,2.29112,2.55719e-05,0
64431,15.7938,0.79375,0.005,1.5625e-06,2.29117,2.52406e-05,0
64432,15.8063,0.79375,0.005,1.5625e-06,2.29122,2.48985e-05,0
64433,15.8188,0.79375,0.005,1.5625e-06,2.29127,2.4543e-05,0
64434,15.8313,0.79375,0.005,1.5625e-06,2.29132,2.41711e-05,0
64435,15.8438,0.79375,0.005,1.5625e-06,2.29137,2.37791e-05,0
64436,15.8563,0.79375,0.005,1.5625e-06,2.29141,2.33627e-05,0
64437,15.8687,0.79375,0.005,1.5625e-06,2.29146,2.29166e-05,0
64438,15.8812,0.79375,0.005,1.5625e-06,2.29151,2.2435e-05,0
64439,15.8938,0.79375,0.005,1.5625e-06,2.29155,2.19112e-05,0
64440,15.9062,0.79375,0.005,1.5625e-06,2.29159,2.13386e-05,0
64441,15.9187,0.79375,0.005,1.5625e-06,2.29164,2.07115e-05,0
64442,15.9313,0.79375,0.005,1.5625e-06,2.29168,2.00281e-05,0
64443,15.9437,0.79375,0.005,1.5625e-06,2.29172,1.92967e-05,0
64444,15.9562,0.79375,0.005,1.5625e-06,2.29176,1.85494e-05,0
64445,15.9687,0.79375,0.005,1.5625e-06,2.2918,1.78803e-05,0
64446,15.9813,0.79375,0.005,1.5625e-06,2.29183,1.75934e-05,0
64447,15.9937,0.79375,0.005,1.5625e-06,2.29188,1.80306e-05,0
64448,11.0062,-0.09375,0.005,1.5625e-06,-0.1975,0.161047,0
64449,11.0188,-0.09375,0.005,1.5625e-06,-0.32527,0.127677,0
64450,11.0312,-0.09375,0.005,1.5625e-06,-0.480413,0.0984737,0
64451,11.0437,-0.09375,0.005,1.5625e-06,-0.608671,0.0781585,0
64452,11.0563,-0.09375,0.005,1.5625e-06,-0.715725,0.063772,0
64453,11.0687,-0.09375,0.005,1.5625e-06,-0.806637,0.0529301,0
64454,11.0812,-0.09375,0.005,1.5625e-06,-0.884623,0.0440836,0
64455,11.0937,-0.09375,0.005,1.5625e-06,-0.951547,0.036266,0
64456,11.1063,-0.09375,0.005,1.5625e-06,-1.00825,0.0288268,0
64457,11.1188,-0.09375,0.005,1.5625e-06,-1.0548,0.0213237,0
64458,11.1312,-0.09375,0.005,1.5625e-06,-1.0907,0.0134705,0
64459,11.1438,-0.09375,0.005,1.5625e-06,-1.11513,0.00515891,0
64460,11.1562,-0.09375,0.005,1.5625e-06,-1.12725,-0.003538,0
64461,11.1687,-0.09375,0.005,1.5625e-06,-1.12617,-0.0119597,0
64462,11.1813,-0.09375,0.005,1.5625e-06,-1.11304,-0.0194091,0
64463,11.1937,-0.09375,0.005,1.5625e-06,-1.08957,-0.0260428,0
64464,11.2063,-0.09375,0.005,1.5625e-06,-1.05668,-0.0321569,0
64465,11.2187,-0.09375,0.005,1.5625e-06,-1.01524,-0.0377664,0
64466,11.2312,-0.09375,0.005,1.5625e-06,-0.966263,-0.0428375,0
64467,11.2438,-0.09375,0.005,1.5625e-06,-0.910782,-0.0473668,0
64468,11.2562,-0.09375,0.005,1.5625e-06,-0.849773,-0.0513871,0
64469,11.2687,-0.09375,0.005,1.5625e-06,-0.784187,-0.0549392,0
64470,11.2812,-0.09375,0.005,1.5625e-06,-0.714881,-0.0580958,0
64471,11.2937,-0.09375,0.005,1.5625e-06,-0.642495,-0.060966,0
64472,11.3063,-0.09375,0.005,1.5625e-06,-0.56769,-0.0634741,0
64473,11.3187,-0.09375,0.005,1.5625e-06,-0.491264,-0.0654074,0
64474,11.3313,-0.09375,0.005,1.5625e-06,-0.414221,-0.066607,0
64475,11.3437,-0.09375,0.005,1.5625e-06,-0.337521,-0.0667126,0
64476,11.3563,-0.09375,0.005,1.5625e-06,-0.260988,-0.0667264,0
64477,11.3688,-0.09375,0.005,1.5625e-06,-0.185207,-0.0683276,0
64478,11.3812,-0.09375,0.005,1.5625e-06,-0.11039,-0.0710973,0
64479,11.3938,-0.09375,0.005,1.5625e-06,-0.0393021,-0.0747686,0
64480,11.4062,-0.09375,0.005,1.5625e-06,0.0412448,-0.0730882,0
64481,11.4187,-0.09375,0.005,1.5625e-06,0.108003,-0.0649654,0
64482,11.4313,-0.09375,0.005,1.5625e-06,0.174958,-0.0588467,0
64483,11.4437,-0.09375,0.005,1.5625e-06,0.240011,-0.0549831,0
64484,11.4563,-0.09375,0.005,1.5625e-06,0.302091,-0.0511599,0
64485,11.4687,-0.09375,0.005,1.5625e-06,0.361262,-0.0479922,0
64486,11.4813,-0.09375,0.005,1.5625e-06,0.417932,-0.0460623,0
64487,11.4938,-0.09375,0.005,1.5625e-06,0.472382,-0.0443661,0
64488,11.5062,-0.09375,0.005,1.5625e-06,0.52464,-0.0421532,0
64489,11.5188,-0.09375,0.005,1.5625e-06,0.574694,-0.039847,0
64490,11.5312,-0.09375,0.005,1.5625e-06,0.622584,-0.0376035,0
64491,11.5438,-0.09375,0.005,1.5625e-06,0.668389,-0.0354794,0
64492,11.5563,-0.09375,0.005,1.5625e-06,0.712199,-0.0334928,0
64493,11.5687,-0.09375,0.005,1.5625e-06,0.754108,-0.0316443,0
64494,11.5813,-0.09375,0.005,1.5625e-06,0.794207,-0.0299273,0
64495,11.5937,-0.09375,0.005,1.5625e-06,0.832584,-0.0283324,0
64496,11.6062,-0.09375,0.005,1.5625e-06,0.869325,-0.0268499,0
64497,11.6188,-0.09375,0.005,1.5625e-06,0.904512,-0.0254704,0
64498,11.6312,-0.09375,0.005,1.5625e-06,0.938223,-0.0241853,0
64499,11.6438,-0.09375,0.005,1.5625e-06,0.970532,-0.0229867,0
64500,11.6562,-0.09375,0.005,1.5625e-06,1.00151,-0.0218674,0
64501,11.6687,-0.09375,0.005,1.5625e-06,1.03123,-0.0208211,0
64502,11.6813,-0.09375,0.005,1.5625e-06,1.05975,-0.0198419,0
64503,11.6938,-0.09375,0.005,1.5625e-06,1.08713,-0.0189247,0
64504,11.7063,-0.09375,0.005,1.5625e-06,1.11344,-0.0180645,0
64505,11.7187,-0.09375,0.005,1.5625e-06,1.13872,-0.0172572,0
64506,11.7312,-0.09375,0.005,1.5625e-06,1.16302,-0.0164988,0
64507,11.7438,-0.09375,0.005,1.5625e-06,1.18641,-0.0157856,0
64508,11.7562,-0.09375,0.005,1.5625e-06,1.20892,-0.0151144,0
64509,11.7687,-0.09375,0.005,1.5625e-06,1.23059,-0.0144821,0
64510,11.7812,-0.09375,0.005,1.5625e-06,1.25147,-0.0138861,0
64511,11.7937,-0.09375,0.005,1.5625e-06,1.2716,-0.0133237,0
64512,11.8063,-0.09375,0.005,1.5625e-06,1.29101,-0.0127927,0
64513,11.8187,-0.09375,0.005,1.5625e-06,1.30974,-0.0122908,0
64514,11.8313,-0.09375,0.005,1.5625e-06,1.32782,-0.0118162,0
64515,11.8438,-0.09375,0.005,1.5625e-06,1.34529,-0.0113669,0
64516,11.8563,-0.09375,0.005,1.5625e-06,1.36216,-0.0109414,0
64517,11.8688,-0.09375,0.005,1.5625e-06,1.37847,-0.010538,0
64518,11.8812,-0.09375,0.005,1.5625e-06,1.39424,-0.0101554,0
64519,11.8938,-0.09375,0.005,1.5625e-06,1.40951,-0.00979217,0
64520,11.9062,-0.09375,0.005,1.5625e-06,1.42428,-0.00944712,0
64521,11.9188,-0.09375,0.005,1.5625e-06,1.43859,-0.00911911,0
64522,11.9313,-0.09375,0.005,1.5625e-06,1.45245,-0.0088071,0
64523,11.9437,-0.09375,0.005,1.5625e-06,1.46589,-0.00851011,0
64524,11.9563,-0.09375,0.005,1.5625e-06,1.47891,-0.00822722,0
64525,11.9687,-0.09375,0.005,1.5625e-06,1.49155,-0.0079576,0
64526,11.9812,-0.09375,0.005,1.5625e-06,1.50382,-0.00770047,0
64527,11.9938,-0.09375,0.005,1.5625e-06,1.51572,-0.00745509,0
64528,12.0062,-0.09375,0.005,1.5625e-06,1.52728,-0.00722079,0
64529,12.0187,-0.09375,0.005,1.5625e-06,1.53852,-0.00699694,0
64530,12.0312,-0.09375,0.005,1.5625e-06,1.54944,-0.00678294,0
64531,12.0437,-0.09375,0.005,1.5625e-06,1.56005,-0.00657826,0
64532,12.0563,-0.09375,0.005,1.5625e-06,1.57038,-0.00638237,0
64533,12.0687,-0.09375,0.005,1.5625e-06,1.58042,-0.00619479,0
64534,12.0812,-0.09375,0.005,1.5625e-06,1.5902,-0.00601509,0
64535,12.0937,-0.09375,0.005,1.5625e-06,1.59972,-0.00584283,0
64536,12.1062,-0.09375,0.005,1.5625e-06,1.60899,-0.00567763,0
64537,12.1188,-0.09375,0.005,1.5625e-06,1.61803,-0.00551912,0
64538,12.1312,-0.09375,0.005,1.5625e-06,1.62683,-0.00536695,0
64539,12.1437,-0.09375,0.005,1.5625e-06,1.63541,-0.0052208,0
64540,12.1562,-0.09375,0.005,1.5625e-06,1.64378,-0.00508036,0
64541,12.1688,-0.09375,0.005,1.5625e-06,1.65195,-0.00494536,0
64542,12.1813,-0.09375,0.005,1.5625e-06,1.65991,-0.00481552,0
64543,12.1937,-0.09375,0.005,1.5625e-06,1.66769,-0.00469059,0
64544,12.2062,-0.09375,0.005,1.5625e-06,1.67528,-0.00457033,0
64545,12.2187,-0.09375,0.005,1.5625e-06,1.68269,-0.00445452,0
64546,12.2313,-0.09375,0.005,1.5625e-06,1.68993,-0.00434295,0
64547,12.2437,-0.09375,0.005,1.5625e-06,1.69701,-0.00423542,0
64548,12.2562,-0.09375,0.005,1.5625e-06,1.70393,-0.00413174,0
64549,12.2687,-0.09375,0.005,1.5625e-06,1.71069,-0.00403173,0
64550,12.2812,-0.09375,0.005,1.5625e-06,1.7173,-0.00393524,0
64551,12.2937,-0.09375,0.005,1.5625e-06,1.72377,-0.00384209,0
64552,12.3062,-0.09375,0.005,1.5625e-06,1.7301,-0.00375214,0
64553,12.3187,-0.09375,0.005,1.5625e-06,1.73629,-0.00366525,0
64554,12.3313,-0.09375,0.005,1.5625e-06,1.74236,-0.00358129,0
64555,12.3437,-0.09375,0.005,1.5625e-06,1.74829,-0.00350012,0
64556,12.3562,-0.09375,0.005,1.5625e-06,1.7541,-0.00342164,0
64557,12.3688,-0.09375,0.005,1.5625e-06,1.7598,-0.00334571,0
64558,12.3812,-0.09375,0.005,1.5625e-06,1.76538,-0.00327225,0
64559,12.3938,-0.09375,0.005,1.5625e-06,1.77084,-0.00320113,0
64560,12.4062,-0.09375,0.005,1.5625e-06,1.7762,-0.00313228,0
64561,12.4187,-0.09375,0.005,1.5625e-06,1.78145,-0.00306559,0
64562,12.4313,-0.09375,0.005,1.5625e-06,1.7866,-0.00300097,0
64563,12.4437,-0.09375,0.005,1.5625e-06,1.79166,-0.00293834,0
64564,12.4563,-0.09375,0.005,1.5625e-06,1.79661,-0.00287763,0
64565,12.4688,-0.09375,0.005,1.5625e-06,1.80147,-0.00281876,0
64566,12.4813,-0.09375,0.005,1.5625e-06,1.80625,-0.00276165,0
64567,12.4938,-0.09375,0.005,1.5625e-06,1.81093,-0.00270623,0
64568,12.5062,-0.09375,0.005,1.5625e-06,1.81553,-0.00265245,0
64569,12.5187,-0.09375,0.005,1.5625e-06,1.82004,-0.00260024,0
64570,12.5312,-0.09375,0.005,1.5625e-06,1.82448,-0.00254953,0
64571,12.5437,-0.09375,0.005,1.5625e-06,1.82883,-0.00250028,0
64572,12.5563,-0.09375,0.005,1.5625e-06,1.83311,-0.00245242,0
64573,12.5687,-0.09375,0.005,1.5625e-06,1.83732,-0.00240591,0
64574,12.5812,-0.09375,0.005,1.5625e-06,1.84145,-0.0023607,0
64575,12.5937,-0.09375,0.005,1.5625e-06,1.84551,-0.00231674,0
64576,12.6063,-0.09375,0.005,1.5625e-06,1.84951,-0.00227398,0
64577,12.6188,-0.09375,0.005,1.5625e-06,1.85343,-0.00223239,0
64578,12.6312,-0.09375,0.005,1.5625e-06,1.85729,-0.00219191,0
64579,12.6438,-0.09375,0.005,1.5625e-06,1.86109,-0.00215252,0
64580,12.6562,-0.09375,0.005,1.5625e-06,1.86483,-0.00211416,0
64581,12.6687,-0.09375,0.005,1.5625e-06,1.8685,-0.00207682,0
64582,12.6812,-0.09375,0.005,1.5625e-06,1.87212,-0.00204045,0
64583,12.6937,-0.09375,0.005,1.5625e-06,1.87568,-0.00200502,0
64584,12.7062,-0.09375,0.005,1.5625e-06,1.87918,-0.00197049,0
64585,12.7188,-0.09375,0.005,1.5625e-06,1.88263,-0.00193684,0
64586,12.7312,-0.09375,0.005,1.5625e-06,1.88602,-0.00190404,0
64587,12.7438,-0.09375,0.005,1.5625e-06,1.88937,-0.00187206,0
64588,12.7562,-0.09375,0.005,1.5625e-06,1.89266,-0.00184086,0
64589,12.7688,-0.09375,0.005,1.5625e-06,1.8959,-0.00181043,0
64590,12.7812,-0.09375,0.005,1.5625e-06,1.8991,-0.00178074,0
64591,12.7938,-0.09375,0.005,1.5625e-06,1.90225,-0.00175176,0
64592,12.8063,-0.09375,0.005,1.5625e-06,1.90535,-0.00172347,0
64593,12.8187,-0.09375,0.005,1.5625e-06,1.9084,-0.00169585,0
64594,12.8313,-0.09375,0.005,1.5625e-06,1.91142,-0.00166888,0
64595,12.8437,-0.09375,0.005,1.5625e-06,1.91439,-0.00164255,0
64596,12.8562,-0.09375,0.005,1.5625e-06,1.91731,-0.00161682,0
64597,12.8688,-0.09375,0.005,1.5625e-06,1.9202,-0.00159168,0
64598,12.8812,-0.09375,0.005,1.5625e-06,1.92304,-0.00156712,0
64599,12.8938,-0.09375,0.005,1.5625e-06,1.92585,-0.00154312,0
64600,12.9062,-0.09375,0.005,1.5625e-06,1.92862,-0.00151965,0
64601,12.9187,-0.09375,0.005,1.5625e-06,1.93134,-0.00149671,0
64602,12.9313,-0.09375,0.005,1.5625e-06,1.93404,-0.00147428,0
64603,12.9437,-0.09375,0.005,1.5625e-06,1.93669,-0.00145234,0
64604,12.9562,-0.09375,0.005,1.5625e-06,1.93931,-0.00143088,0
64605,12.9688,-0.09375,0.005,1.5625e-06,1.9419,-0.00140989,0
64606,12.9812,-0.09375,0.005,1.5625e-06,1.94445,-0.00138934,0
64607,12.9938,-0.09375,0.005,1.5625e-06,1.94697,-0.00136923,0
64608,13.0062,-0.09375,0.005,1.5625e-06,1.94946,-0.00134955,0
64609,13.0187,-0.09375,0.005,1.5625e-06,1.95191,-0.00133027,0
64610,13.0312,-0.09375,0.005,1.5625e-06,1.95433,-0.0013114,0
64611,13.0438,-0.09375,0.005,1.5625e-06,1.95672,-0.00129292,0
64612,13.0562,-0.09375,0.005,1.5625e-06,1.95909,-0.00127482,0
64613,13.0687,-0.09375,0.005,1.5625e-06,1.96142,-0.00125708,0
64614,13.0812,-0.09375,0.005,1.5625e-06,1.96372,-0.00123971,0
64615,13.0937,-0.09375,0.005,1.5625e-06,1.966,-0.00122268,0
64616,13.1062,-0.09375,0.005,1.5625e-06,1.96824,-0.00120599,0
64617,13.1188,-0.09375,0.005,1.5625e-06,1.97046,-0.00118963,0
64618,13.1312,-0.09375,0.005,1.5625e-06,1.97266,-0.00117359,0
64619,13.1437,-0.09375,0.005,1.5625e-06,1.97482,-0.00115787,0
64620,13.1562,-0.09375,0.005,1.5625e-06,1.97696,-0.00114245,0
64621,13.1687,-0.09375,0.005,1.5625e-06,1.97908,-0.00112732,0
64622,13.1813,-0.09375,0.005,1.5625e-06,1.98117,-0.00111248,0
64623,13.1937,-0.09375,0.005,1.5625e-06,1.98323,-0.00109793,0
64624,13.2063,-0.09375,0.005,1.5625e-06,1.98528,-0.00108364,0
64625,13.2187,-0.09375,0.005,1.5625e-06,1.98729,-0.00106962,0
64626,13.2312,-0.09375,0.005,1.5625e-06,1.98929,-0.00105586,0
64627,13.2438,-0.09375,0.005,1.5625e-06,1.99126,-0.00104236,0
64628,13.2562,-0.09375,0.005,1.5625e-06,1.99321,-0.0010291,0
64629,13.2687,-0.09375,0.005,1.5625e-06,1.99514,-0.00101608,0
64630,13.2812,-0.09375,0.005,1.5625e-06,1.99704,-0.00100329,0
64631,13.2938,-0.09375,0.005,1.5625e-06,1.99893,-0.000990734,0
64632,13.3062,-0.09375,0.005,1.5625e-06,2.00079,-0.0009784,0
64633,13.3187,-0.09375,0.005,1.5625e-06,2.00263,-0.000966284,0
64634,13.3312,-0.09375,0.005,1.5625e-06,2.00446,-0.00095438,0
64635,13.3437,-0.09375,0.005,1.5625e-06,2.00626,-0.000942684,0
64636,13.3562,-0.09375,0.005,1.5625e-06,2.00804,-0.00093119,0
64637,13.3687,-0.09375,0.005,1.5625e-06,2.00981,-0.000919894,0
64638,13.3812,-0.09375,0.005,1.5625e-06,2.01155,-0.000908791,0
64639,13.3938,-0.09375,0.005,1.5625e-06,2.01328,-0.000897877,0
64640,13.4062,-0.09375,0.005,1.5625e-06,2.01499,-0.000887148,0
64641,13.4188,-0.09375,0.005,1.5625e-06,2.01668,-0.0008766,0
64642,13.4313,-0.09375,0.005,1.5625e-06,2.01835,-0.000866228,0
64643,13.4437,-0.09375,0.005,1.5625e-06,2.02,-0.000856028,0
64644,13.4563,-0.09375,0.005,1.5625e-06,2.02164,-0.000845998,0
64645,13.4687,-0.09375,0.005,1.5625e-06,2.02326,-0.000836131,0
64646,13.4812,-0.09375,0.005,1.5625e-06,2.02487,-0.000826426,0
64647,13.4938,-0.09375,0.005,1.5625e-06,2.02645,-0.000816877,0
64648,13.5062,-0.09375,0.005,1.5625e-06,2.02803,-0.000807482,0
64649,13.5187,-0.09375,0.005,1.5625e-06,2.02958,-0.000798237,0
64650,13.5312,-0.09375,0.005,1.5625e-06,2.03112,-0.000789138,0
64651,13.5437,-0.09375,0.005,1.5625e-06,2.03265,-0.000780182,0
64652,13.5563,-0.09375,0.005,1.5625e-06,2.03415,-0.000771366,0
64653,13.5687,-0.09375,0.005,1.5625e-06,2.03565,-0.000762686,0
64654,13.5812,-0.09375,0.005,1.5625e-06,2.03713,-0.00075414,0
64655,13.5937,-0.09375,0.005,1.5625e-06,2.03859,-0.000745722,0
64656,13.6062,-0.09375,0.005,1.5625e-06,2.04004,-0.000737432,0
64657,13.6188,-0.09375,0.005,1.5625e-06,2.04148,-0.000729266,0
64658,13.6312,-0.09375,0.005,1.5625e-06,2.0429,-0.000721222,0
64659,13.6437,-0.09375,0.005,1.5625e-06,2.04431,-0.000713297,0
64660,13.6562,-0.09375,0.005,1.5625e-06,2.0457,-0.000705491,0
64661,13.6687,-0.09375,0.005,1.5625e-06,2.04708,-0.0006978,0
64662,13.6812,-0.09375,0.005,1.5625e-06,2.04845,-0.000690223,0
64663,13.6938,-0.09375,0.005,1.5625e-06,2.04981,-0.000682758,0
64664,13.7063,-0.09375,0.005,1.5625e-06,2.05115,-0.000675403,0
64665,13.7187,-0.09375,0.005,1.5625e-06,2.05248,-0.000668155,0
64666,13.7313,-0.09375,0.005,1.5625e-06,2.05379,-0.000661013,0
64667,13.7438,-0.09375,0.005,1.5625e-06,2.0551,-0.000653975,0
64668,13.7562,-0.09375,0.005,1.5625e-06,2.05639,-0.000647038,0
64669,13.7687,-0.09375,0.005,1.5625e-06,2.05767,-0.000640201,0
64670,13.7812,-0.09375,0.005,1.5625e-06,2.05894,-0.000633461,0
64671,13.7937,-0.09375,0.005,1.5625e-06,2.06019,-0.000626818,0
64672,13.8063,-0.09375,0.005,1.5625e-06,2.06144,-0.000620268,0
64673,13.8187,-0.09375,0.005,1.5625e-06,2.06267,-0.000613811,0
64674,13.8312,-0.09375,0.005,1.5625e-06,2.06389,-0.000607444,0
64675,13.8437,-0.09375,0.005,1.5625e-06,2.06511,-0.000601167,0
64676,13.8562,-0.09375,0.005,1.5625e-06,2.06631,-0.000594977,0
64677,13.8688,-0.09375,0.005,1.5625e-06,2.06749,-0.000588872,0
64678,13.8812,-0.09375,0.005,1.5625e-06,2.06867,-0.000582851,0
64679,13.8938,-0.09375,0.005,1.5625e-06,2.06984,-0.000576913,0
64680,13.9062,-0.09375,0.005,1.5625e-06,2.071,-0.000571056,0
64681,13.9187,-0.09375,0.005,1.5625e-06,2.07215,-0.000565278,0
64682,13.9313,-0.09375,0.005,1.5625e-06,2.07328,-0.000559579,0
64683,13.9437,-0.09375,0.005,1.5625e-06,2.07441,-0.000553956,0
64684,13.9563,-0.09375,0.005,1.5625e-06,2.07553,-0.000548408,0
64685,13.9687,-0.09375,0.005,1.5625e-06,2.07663,-0.000542935,0
64686,13.9813,-0.09375,0.005,1.5625e-06,2.07773,-0.000537534,0
64687,13.9937,-0.09375,0.005,1.5625e-06,2.07882,-0.000532205,0
64688,14.0063,-0.09375,0.005,1.5625e-06,2.0799,-0.000526946,0
64689,14.0187,-0.09375,0.005,1.5625e-06,2.08097,-0.000521757,0
64690,14.0312,-0.09375,0.005,1.5625e-06,2.08203,-0.000516635,0
64691,14.0437,-0.09375,0.005,1.5625e-06,2.08308,-0.000511581,0
64692,14.0563,-0.09375,0.005,1.5625e-06,2.08412,-0.000506592,0
64693,14.0687,-0.09375,0.005,1.5625e-06,2.08515,-0.000501669,0
64694,14.0812,-0.09375,0.005,1.5625e-06,2.08618,-0.000496808,0
64695,14.0938,-0.09375,0.005,1.5625e-06,2.08719,-0.00049201,0
64696,14.1062,-0.09375,0.005,1.5625e-06,2.0882,-0.000487274,0
64697,14.1188,-0.09375,0.005,1.5625e-06,2.0892,-0.000482598,0
64698,14.1312,-0.09375,0.005,1.5625e-06,2.09019,-0.000477981,0
64699,14.1438,-0.09375,0.005,1.5625e-06,2.09117,-0.000473423,0
64700,14.1562,-0.09375,0.005,1.5625e-06,2.09215,-0.000468922,0
64701,14.1688,-0.09375,0.005,1.5625e-06,2.09311,-0.000464477,0
64702,14.1813,-0.09375,0.005,1.5625e-06,2.09407,-0.000460088,0
64703,14.1937,-0.09375,0.005,1.5625e-06,2.09502,-0.000455753,0
64704,14.2063,-0.09375,0.005,1.5625e-06,2.09596,-0.000451473,0
64705,14.2187,-0.09375,0.005,1.5625e-06,2.09689,-0.000447245,0
64706,14.2312,-0.09375,0.005,1.5625e-06,2.09782,-0.00044307,0
64707,14.2438,-0.09375,0.005,1.5625e-06,2.09874,-0.000438945,0
64708,14.2562,-0.09375,0.005,1.5625e-06,2.09965,-0.000434871,0
64709,14.2687,-0.09375,0.005,1.5625e-06,2.10055,-0.000430847,0
64710,14.2812,-0.09375,0.005,1.5625e-06,2.10145,-0.000426871,0
