cellI,x,y,z,V,Ux,Uy,Uz
28952,8.43692,0.59375,0.005,1.9356e-06,3.76906,-0.00319073,0
28953,8.45239,0.59375,0.005,1.93339e-06,3.7693,-0.00318969,0
28954,8.46785,0.59375,0.005,1.93118e-06,3.76954,-0.00318869,0
28955,8.48329,0.59375,0.005,1.92897e-06,3.76978,-0.00318773,0
28956,8.49871,0.59375,0.005,1.92677e-06,3.77002,-0.0031868,0
28957,8.51412,0.59375,0.005,1.92456e-06,3.77026,-0.00318591,0
28958,8.52951,0.59375,0.005,1.92236e-06,3.7705,-0.00318505,0
28959,8.54488,0.59375,0.005,1.92017e-06,3.77074,-0.00318422,0
28960,8.56023,0.59375,0.005,1.91797e-06,3.77098,-0.00318343,0
28961,8.57557,0.59375,0.005,1.91578e-06,3.77121,-0.00318267,0
28962,8.59088,0.59375,0.005,1.91359e-06,3.77145,-0.00318199,0
28963,8.60618,0.59375,0.005,1.9114e-06,3.77169,-0.00318142,0
28964,8.62147,0.59375,0.005,1.90922e-06,3.77192,-0.00318092,0
28965,8.63673,0.59375,0.005,1.90703e-06,3.77216,-0.00318043,0
28966,8.65198,0.59375,0.005,1.90485e-06,3.77239,-0.00317999,0
28967,8.66721,0.59375,0.005,1.90268e-06,3.77262,-0.00317958,0
28968,8.68242,0.59375,0.005,1.9005e-06,3.77286,-0.00317923,0
28969,8.69762,0.59375,0.005,1.89833e-06,3.77309,-0.00317893,0
28970,8.71279,0.59375,0.005,1.89616e-06,3.77332,-0.00317869,0
28971,8.72795,0.59375,0.005,1.89399e-06,3.77355,-0.0031785,0
28972,8.7431,0.59375,0.005,1.89183e-06,3.77378,-0.00317837,0
28973,8.75822,0.59375,0.005,1.88966e-06,3.77401,-0.00317831,0
28974,8.77333,0.59375,0.005,1.8875e-06,3.77424,-0.00317831,0
28975,8.78842,0.59375,0.005,1.88535e-06,3.77447,-0.00317839,0
28976,8.8035,0.59375,0.005,1.88319e-06,3.77469,-0.00317854,0
28977,8.81856,0.59375,0.005,1.88104e-06,3.77492,-0.00317877,0
28978,8.83359,0.59375,0.005,1.87889e-06,3.77514,-0.00317909,0
28979,8.84862,0.59375,0.005,1.87674e-06,3.77537,-0.00317949,0
28980,8.86362,0.59375,0.005,1.87459e-06,3.77559,-0.00317999,0
28981,8.87861,0.59375,0.005,1.87245e-06,3.77582,-0.00318059,0
28982,8.89358,0.59375,0.005,1.87031e-06,3.77604,-0.0031813,0
28983,8.90854,0.59375,0.005,1.86817e-06,3.77626,-0.00318211,0
28984,8.92347,0.59375,0.005,1.86604e-06,3.77648,-0.00318304,0
28985,8.93839,0.59375,0.005,1.8639e-06,3.7767,-0.00318409,0
28986,8.9533,0.59375,0.005,1.86177e-06,3.77692,-0.00318527,0
28987,8.96818,0.59375,0.005,1.85964e-06,3.77714,-0.00318658,0
28988,8.98305,0.59375,0.005,1.85752e-06,3.77736,-0.00318804,0
28989,8.9979,0.59375,0.005,1.85539e-06,3.77758,-0.00318964,0
28990,9.01274,0.59375,0.005,1.85327e-06,3.77779,-0.0031914,0
28991,9.02755,0.59375,0.005,1.85116e-06,3.77801,-0.00319332,0
28992,9.04235,0.59375,0.005,1.84904e-06,3.77822,-0.00319542,0
28993,9.05714,0.59375,0.005,1.84693e-06,3.77844,-0.00319769,0
28994,9.07191,0.59375,0.005,1.84481e-06,3.77865,-0.00320016,0
28995,9.08666,0.59375,0.005,1.84271e-06,3.77886,-0.00320282,0
28996,9.10139,0.59375,0.005,1.8406e-06,3.77908,-0.00320569,0
28997,9.1161,0.59375,0.005,1.83849e-06,3.77929,-0.00320878,0
28998,9.1308,0.59375,0.005,1.83639e-06,3.7795,-0.0032121,0
28999,9.14549,0.59375,0.005,1.83429e-06,3.7797,-0.00321567,0
29000,9.16015,0.59375,0.005,1.8322e-06,3.77991,-0.00321949,0
29001,9.1748,0.59375,0.005,1.8301e-06,3.78012,-0.00322358,0
29002,9.18943,0.59375,0.005,1.82801e-06,3.78032,-0.00322794,0
29003,9.20405,0.59375,0.005,1.82592e-06,3.78053,-0.00323261,0
29004,9.21865,0.59375,0.005,1.82383e-06,3.78073,-0.00323758,0
29005,9.23323,0.59375,0.005,1.82175e-06,3.78094,-0.0032429,0
29006,9.2478,0.59375,0.005,1.81967e-06,3.78114,-0.00324855,0
29007,9.26235,0.59375,0.005,1.81759e-06,3.78134,-0.00325457,0
29008,9.27688,0.59375,0.005,1.81551e-06,3.78154,-0.00326096,0
29009,9.29139,0.59375,0.005,1.81343e-06,3.78174,-0.00326773,0
29010,9.30589,0.59375,0.005,1.81136e-06,3.78193,-0.00327492,0
29011,9.32038,0.59375,0.005,1.80929e-06,3.78213,-0.00328254,0
29012,9.33484,0.59375,0.005,1.80722e-06,3.78233,-0.00329061,0
29013,9.34929,0.59375,0.005,1.80515e-06,3.78252,-0.00329916,0
29014,9.36372,0.59375,0.005,1.80309e-06,3.78271,-0.0033082,0
29015,9.37814,0.59375,0.005,1.80103e-06,3.78291,-0.00331777,0
29016,9.39254,0.59375,0.005,1.79897e-06,3.7831,-0.00332787,0
29017,9.40692,0.59375,0.005,1.79691e-06,3.78328,-0.00333854,0
29018,9.42129,0.59375,0.005,1.79486e-06,3.78347,-0.00334981,0
29019,9.43564,0.59375,0.005,1.79281e-06,3.78366,-0.00336171,0
29020,9.44998,0.59375,0.005,1.79076e-06,3.78384,-0.00337429,0
29021,9.46429,0.59375,0.005,1.78871e-06,3.78403,-0.00338757,0
29022,9.4786,0.59375,0.005,1.78667e-06,3.78421,-0.00340157,0
29023,9.49288,0.59375,0.005,1.78462e-06,3.78439,-0.00341632,0
29024,9.50715,0.59375,0.005,1.78258e-06,3.78457,-0.00343187,0
29025,9.5214,0.59375,0.005,1.78055e-06,3.78475,-0.00344829,0
29026,9.53564,0.59375,0.005,1.77851e-06,3.78492,-0.0034656,0
29027,9.54986,0.59375,0.005,1.77648e-06,3.7851,-0.00348385,0
29028,9.56406,0.59375,0.005,1.77445e-06,3.78527,-0.00350309,0
29029,9.57825,0.59375,0.005,1.77242e-06,3.78544,-0.00352335,0
29030,9.59242,0.59375,0.005,1.77039e-06,3.78561,-0.00354469,0
29031,9.60658,0.59375,0.005,1.76837e-06,3.78578,-0.00356716,0
29032,9.62072,0.59375,0.005,1.76635e-06,3.78594,-0.00359082,0
29033,9.63484,0.59375,0.005,1.76433e-06,3.78611,-0.00361572,0
29034,9.64894,0.59375,0.005,1.76231e-06,3.78627,-0.00364191,0
29035,9.66303,0.59375,0.005,1.7603e-06,3.78643,-0.00366947,0
29036,9.67711,0.59375,0.005,1.75828e-06,3.78659,-0.00369845,0
29037,9.69117,0.59375,0.005,1.75627e-06,3.78674,-0.00372892,0
29038,9.70521,0.59375,0.005,1.75427e-06,3.78689,-0.00376093,0
29039,9.71924,0.59375,0.005,1.75226e-06,3.78705,-0.0037946,0
29040,9.73325,0.59375,0.005,1.75026e-06,3.78719,-0.00382999,0
29041,9.74724,0.59375,0.005,1.74826e-06,3.78734,-0.00386717,0
29042,9.76122,0.59375,0.005,1.74626e-06,3.78748,-0.00390623,0
29043,9.77518,0.59375,0.005,1.74426e-06,3.78762,-0.00394726,0
29044,9.78913,0.59375,0.005,1.74227e-06,3.78776,-0.00399034,0
29045,9.80306,0.59375,0.005,1.74028e-06,3.7879,-0.00403557,0
29046,9.81697,0.59375,0.005,1.73829e-06,3.78803,-0.00408306,0
29047,9.83087,0.59375,0.005,1.7363e-06,3.78816,-0.0041329,0
29048,9.84475,0.59375,0.005,1.73432e-06,3.78828,-0.0041852,0
29049,9.85862,0.59375,0.005,1.73233e-06,3.78841,-0.00424007,0
29050,9.87247,0.59375,0.005,1.73035e-06,3.78853,-0.00429762,0
29051,9.8863,0.59375,0.005,1.72837e-06,3.78864,-0.00435798,0
29052,9.90012,0.59375,0.005,1.7264e-06,3.78875,-0.00442129,0
29053,9.91393,0.59375,0.005,1.72443e-06,3.78886,-0.00448768,0
29054,9.92771,0.59375,0.005,1.72245e-06,3.78897,-0.00455729,0
29055,9.94149,0.59375,0.005,1.72049e-06,3.78907,-0.00463028,0
29056,9.95524,0.59375,0.005,1.71852e-06,3.78916,-0.00470681,0
29057,9.96898,0.59375,0.005,1.71655e-06,3.78926,-0.00478703,0
29058,9.98271,0.59375,0.005,1.71459e-06,3.78934,-0.0048711,0
29059,9.99642,0.59375,0.005,1.71263e-06,3.78943,-0.00495919,0
29060,10.0101,0.59375,0.005,1.71067e-06,3.78951,-0.00505148,0
29061,10.0238,0.59375,0.005,1.70872e-06,3.78958,-0.00514815,0
29062,10.0374,0.59375,0.005,1.70677e-06,3.78965,-0.00524939,0
29063,10.0511,0.59375,0.005,1.70481e-06,3.78971,-0.00535539,0
29064,10.0647,0.59375,0.005,1.70286e-06,3.78977,-0.00546637,0
29065,10.0783,0.59375,0.005,1.70092e-06,3.78982,-0.00558254,0
29066,10.0919,0.59375,0.005,1.69897e-06,3.78986,-0.00570412,0
29067,10.1055,0.59375,0.005,1.69703e-06,3.7899,-0.00583134,0
29068,10.1191,0.59375,0.005,1.69509e-06,3.78993,-0.00596444,0
29069,10.1326,0.59375,0.005,1.69315e-06,3.78996,-0.00610367,0
29070,10.1462,0.59375,0.005,1.69122e-06,3.78997,-0.0062493,0
29071,10.1597,0.59375,0.005,1.68928e-06,3.78998,-0.00640158,0
29072,10.1732,0.59375,0.005,1.68735e-06,3.78999,-0.0065608,0
29073,10.1867,0.59375,0.005,1.68543e-06,3.78998,-0.00672723,0
29074,10.2002,0.59375,0.005,1.6835e-06,3.78997,-0.00690117,0
29075,10.2136,0.59375,0.005,1.68157e-06,3.78994,-0.00708293,0
29076,10.2271,0.59375,0.005,1.67965e-06,3.78991,-0.00727281,0
29077,10.2405,0.59375,0.005,1.67773e-06,3.78987,-0.00747116,0
29078,10.2539,0.59375,0.005,1.67581e-06,3.78982,-0.00767829,0
29079,10.2673,0.59375,0.005,1.6739e-06,3.78976,-0.00789457,0
29080,10.2807,0.59375,0.005,1.67199e-06,3.78968,-0.00812034,0
29081,10.2941,0.59375,0.005,1.67007e-06,3.7896,-0.00835597,0
29082,10.3074,0.59375,0.005,1.66816e-06,3.7895,-0.00860183,0
29083,10.3208,0.59375,0.005,1.66626e-06,3.7894,-0.00885831,0
29084,10.3341,0.59375,0.005,1.66435e-06,3.78928,-0.0091258,0
29085,10.3474,0.59375,0.005,1.66245e-06,3.78914,-0.0094047,0
29086,10.3607,0.59375,0.005,1.66055e-06,3.789,-0.00969542,0
29087,10.374,0.59375,0.005,1.65865e-06,3.78883,-0.00999838,0
29088,10.3872,0.59375,0.005,1.65675e-06,3.78866,-0.010314,0
29089,10.4005,0.59375,0.005,1.65486e-06,3.78846,-0.0106427,0
29090,10.4137,0.59375,0.005,1.65297e-06,3.78826,-0.010985,0
29091,10.4269,0.59375,0.005,1.65108e-06,3.78803,-0.0113413,0
29092,10.4401,0.59375,0.005,1.64919e-06,3.78779,-0.0117119,0
29093,10.4533,0.59375,0.005,1.64731e-06,3.78752,-0.0120975,0
29094,10.4665,0.59375,0.005,1.64542e-06,3.78724,-0.0124985,0
29095,10.4796,0.59375,0.005,1.64354e-06,3.78694,-0.0129152,0
29096,10.4928,0.59375,0.005,1.64166e-06,3.78662,-0.0133482,0
29097,10.5059,0.59375,0.005,1.63979e-06,3.78627,-0.0137979,0
29098,10.519,0.59375,0.005,1.63791e-06,3.78591,-0.0142648,0
29099,10.5321,0.59375,0.005,1.63604e-06,3.78551,-0.0147493,0
29100,10.5452,0.59375,0.005,1.63417e-06,3.7851,-0.0152519,0
29101,10.5583,0.59375,0.005,1.6323e-06,3.78466,-0.015773,0
29102,10.5713,0.59375,0.005,1.63044e-06,3.78419,-0.016313,0
29103,10.5843,0.59375,0.005,1.62857e-06,3.78369,-0.0168723,0
29104,10.5974,0.59375,0.005,1.62671e-06,3.78317,-0.0174513,0
29105,10.6104,0.59375,0.005,1.62485e-06,3.78261,-0.0180503,0
29106,10.6234,0.59375,0.005,1.62299e-06,3.78203,-0.0186698,0
29107,10.6363,0.59375,0.005,1.62114e-06,3.78141,-0.01931,0
29108,10.6493,0.59375,0.005,1.61928e-06,3.78075,-0.0199712,0
29109,10.6622,0.59375,0.005,1.61743e-06,3.78007,-0.0206536,0
29110,10.6752,0.59375,0.005,1.61558e-06,3.77934,-0.0213575,0
29111,10.6881,0.59375,0.005,1.61374e-06,3.77858,-0.022083,0
29112,10.701,0.59375,0.005,1.61189e-06,3.77777,-0.0228302,0
29113,10.7139,0.59375,0.005,1.61005e-06,3.77693,-0.0235993,0
29114,10.7268,0.59375,0.005,1.60821e-06,3.77605,-0.0243901,0
29115,10.7396,0.59375,0.005,1.60637e-06,3.77512,-0.0252026,0
29116,10.7525,0.59375,0.005,1.60454e-06,3.77414,-0.0260368,0
29117,10.7653,0.59375,0.005,1.6027e-06,3.77312,-0.0268924,0
29118,10.7781,0.59375,0.005,1.60087e-06,3.77205,-0.0277691,0
29119,10.7909,0.59375,0.005,1.59904e-06,3.77093,-0.0286666,0
29120,10.8037,0.59375,0.005,1.59721e-06,3.76976,-0.0295845,0
29121,10.8165,0.59375,0.005,1.59538e-06,3.76853,-0.0305222,0
29122,10.8292,0.59375,0.005,1.59356e-06,3.76725,-0.031479,0
29123,10.842,0.59375,0.005,1.59174e-06,3.76591,-0.0324543,0
29124,10.8547,0.59375,0.005,1.58992e-06,3.76452,-0.0334473,0
29125,10.8674,0.59375,0.005,1.5881e-06,3.76307,-0.0344569,0
29126,10.8801,0.59375,0.005,1.58629e-06,3.76156,-0.0354822,0
29127,10.8928,0.59375,0.005,1.58447e-06,3.75998,-0.036522,0
29128,10.9054,0.59375,0.005,1.58266e-06,3.75834,-0.037575,0
29129,10.9181,0.59375,0.005,1.58085e-06,3.75664,-0.0386398,0
29130,10.9307,0.59375,0.005,1.57905e-06,3.75487,-0.0397151,0
29131,10.9434,0.59375,0.005,1.57724e-06,3.75304,-0.0407991,0
29132,10.956,0.59375,0.005,1.57544e-06,3.75113,-0.0418903,0
29133,10.9686,0.59375,0.005,1.57364e-06,3.74916,-0.0429867,0
29134,10.9812,0.59375,0.005,1.57184e-06,3.74712,-0.0440865,0
29135,10.9937,0.59375,0.005,1.57004e-06,3.74501,-0.0451877,0
29136,0.0125603,0.60625,0.005,3.14008e-06,3.60004,-0.000602095,0
29137,0.0376666,0.60625,0.005,3.13649e-06,3.60019,-0.00119395,0
29138,0.0627442,0.60625,0.005,3.13291e-06,3.60044,-0.00175239,0
29139,0.0877932,0.60625,0.005,3.12933e-06,3.60079,-0.00226532,0
29140,0.112813,0.60625,0.005,3.12575e-06,3.6012,-0.00272858,0
29141,0.137805,0.60625,0.005,3.12218e-06,3.60167,-0.00314285,0
29142,0.162768,0.60625,0.005,3.11861e-06,3.60218,-0.00351062,0
29143,0.187703,0.60625,0.005,3.11504e-06,3.60273,-0.00383493,0
29144,0.212609,0.60625,0.005,3.11148e-06,3.60332,-0.00411913,0
29145,0.237487,0.60625,0.005,3.10792e-06,3.60392,-0.00436688,0
29146,0.262336,0.60625,0.005,3.10437e-06,3.60454,-0.00458186,0
29147,0.287156,0.60625,0.005,3.10082e-06,3.60518,-0.00476758,0
29148,0.311949,0.60625,0.005,3.09728e-06,3.60584,-0.0049273,0
29149,0.336713,0.60625,0.005,3.09374e-06,3.6065,-0.00506397,0
29150,0.361449,0.60625,0.005,3.0902e-06,3.60717,-0.00518031,0
29151,0.386156,0.60625,0.005,3.08667e-06,3.60785,-0.00527873,0
29152,0.410835,0.60625,0.005,3.08314e-06,3.60853,-0.00536144,0
29153,0.435486,0.60625,0.005,3.07961e-06,3.60921,-0.00543036,0
29154,0.460109,0.60625,0.005,3.07609e-06,3.6099,-0.00548724,0
29155,0.484704,0.60625,0.005,3.07258e-06,3.61059,-0.0055336,0
29156,0.50927,0.60625,0.005,3.06906e-06,3.61127,-0.00557081,0
29157,0.533809,0.60625,0.005,3.06556e-06,3.61196,-0.00560005,0
29158,0.558319,0.60625,0.005,3.06205e-06,3.61265,-0.00562238,0
29159,0.582802,0.60625,0.005,3.05855e-06,3.61333,-0.00563871,0
29160,0.607256,0.60625,0.005,3.05505e-06,3.61402,-0.00564983,0
29161,0.631683,0.60625,0.005,3.05156e-06,3.6147,-0.00565645,0
29162,0.656081,0.60625,0.005,3.04807e-06,3.61538,-0.00565917,0
29163,0.680452,0.60625,0.005,3.04459e-06,3.61606,-0.00565852,0
29164,0.704795,0.60625,0.005,3.04111e-06,3.61674,-0.00565497,0
29165,0.72911,0.60625,0.005,3.03763e-06,3.61741,-0.00564891,0
29166,0.753397,0.60625,0.005,3.03416e-06,3.61809,-0.0056407,0
29167,0.777656,0.60625,0.005,3.03069e-06,3.61876,-0.00563064,0
29168,0.801888,0.60625,0.005,3.02723e-06,3.61942,-0.00561901,0
29169,0.826092,0.60625,0.005,3.02377e-06,3.62009,-0.00560604,0
29170,0.850268,0.60625,0.005,3.02031e-06,3.62075,-0.00559192,0
29171,0.874417,0.60625,0.005,3.01686e-06,3.6214,-0.00557685,0
29172,0.898538,0.60625,0.005,3.01341e-06,3.62206,-0.00556095,0
29173,0.922631,0.60625,0.005,3.00996e-06,3.62271,-0.00554436,0
29174,0.946697,0.60625,0.005,3.00652e-06,3.62336,-0.00552718,0
29175,0.970736,0.60625,0.005,3.00309e-06,3.624,-0.00550951,0
29176,0.994747,0.60625,0.005,2.99965e-06,3.62465,-0.00549144,0
29177,1.01873,0.60625,0.005,2.99622e-06,3.62528,-0.00547306,0
29178,1.04269,0.60625,0.005,2.9928e-06,3.62592,-0.00545442,0
29179,1.06662,0.60625,0.005,2.98938e-06,3.62655,-0.00543561,0
29180,1.09052,0.60625,0.005,2.98596e-06,3.62718,-0.00541666,0
29181,1.11439,0.60625,0.005,2.98255e-06,3.62781,-0.00539762,0
29182,1.13824,0.60625,0.005,2.97914e-06,3.62843,-0.00537852,0
29183,1.16206,0.60625,0.005,2.97573e-06,3.62906,-0.00535939,0
29184,1.18585,0.60625,0.005,2.97233e-06,3.62967,-0.00534025,0
29185,1.20961,0.60625,0.005,2.96893e-06,3.63029,-0.00532114,0
29186,1.23335,0.60625,0.005,2.96554e-06,3.6309,-0.00530205,0
29187,1.25706,0.60625,0.005,2.96215e-06,3.63151,-0.00528303,0
29188,1.28075,0.60625,0.005,2.95876e-06,3.63211,-0.00526408,0
29189,1.3044,0.60625,0.005,2.95538e-06,3.63272,-0.00524524,0
29190,1.32803,0.60625,0.005,2.952e-06,3.63332,-0.0052265,0
29191,1.35163,0.60625,0.005,2.94863e-06,3.63392,-0.00520789,0
29192,1.37521,0.60625,0.005,2.94526e-06,3.63451,-0.00518941,0
29193,1.39876,0.60625,0.005,2.94189e-06,3.6351,-0.00517107,0
29194,1.42228,0.60625,0.005,2.93853e-06,3.63569,-0.00515286,0
29195,1.44578,0.60625,0.005,2.93517e-06,3.63628,-0.0051348,0
29196,1.46924,0.60625,0.005,2.93181e-06,3.63686,-0.00511688,0
29197,1.49268,0.60625,0.005,2.92846e-06,3.63744,-0.0050991,0
29198,1.5161,0.60625,0.005,2.92511e-06,3.63802,-0.00508147,0
29199,1.53949,0.60625,0.005,2.92177e-06,3.63859,-0.00506398,0
29200,1.56285,0.60625,0.005,2.91843e-06,3.63917,-0.00504665,0
29201,1.58618,0.60625,0.005,2.91509e-06,3.63974,-0.00502947,0
29202,1.60949,0.60625,0.005,2.91176e-06,3.64031,-0.00501244,0
29203,1.63277,0.60625,0.005,2.90843e-06,3.64087,-0.00499559,0
29204,1.65602,0.60625,0.005,2.90511e-06,3.64143,-0.00497891,0
29205,1.67925,0.60625,0.005,2.90179e-06,3.64199,-0.0049624,0
29206,1.70245,0.60625,0.005,2.89847e-06,3.64255,-0.00494608,0
29207,1.72563,0.60625,0.005,2.89516e-06,3.64311,-0.00492993,0
29208,1.74877,0.60625,0.005,2.89185e-06,3.64366,-0.00491398,0
29209,1.7719,0.60625,0.005,2.88854e-06,3.64421,-0.00489821,0
29210,1.79499,0.60625,0.005,2.88524e-06,3.64476,-0.00488263,0
29211,1.81806,0.60625,0.005,2.88194e-06,3.6453,-0.00486722,0
29212,1.8411,0.60625,0.005,2.87864e-06,3.64584,-0.00485199,0
29213,1.86412,0.60625,0.005,2.87535e-06,3.64638,-0.00483695,0
29214,1.88711,0.60625,0.005,2.87207e-06,3.64692,-0.00482208,0
29215,1.91007,0.60625,0.005,2.86878e-06,3.64746,-0.00480739,0
29216,1.93301,0.60625,0.005,2.8655e-06,3.64799,-0.00479289,0
29217,1.95592,0.60625,0.005,2.86223e-06,3.64853,-0.00477856,0
29218,1.9788,0.60625,0.005,2.85896e-06,3.64905,-0.00476442,0
29219,2.00166,0.60625,0.005,2.85569e-06,3.64958,-0.00475046,0
29220,2.0245,0.60625,0.005,2.85242e-06,3.65011,-0.00473668,0
29221,2.0473,0.60625,0.005,2.84916e-06,3.65063,-0.00472308,0
29222,2.07008,0.60625,0.005,2.84591e-06,3.65115,-0.00470965,0
29223,2.09284,0.60625,0.005,2.84265e-06,3.65167,-0.00469638,0
29224,2.11556,0.60625,0.005,2.8394e-06,3.65219,-0.00468329,0
29225,2.13827,0.60625,0.005,2.83616e-06,3.6527,-0.00467035,0
29226,2.16094,0.60625,0.005,2.83292e-06,3.65322,-0.00465758,0
29227,2.18359,0.60625,0.005,2.82968e-06,3.65373,-0.00464498,0
29228,2.20622,0.60625,0.005,2.82644e-06,3.65424,-0.00463254,0
29229,2.22882,0.60625,0.005,2.82321e-06,3.65474,-0.00462026,0
29230,2.25139,0.60625,0.005,2.81998e-06,3.65525,-0.00460815,0
29231,2.27394,0.60625,0.005,2.81676e-06,3.65575,-0.00459622,0
29232,2.29646,0.60625,0.005,2.81354e-06,3.65625,-0.00458445,0
29233,2.31895,0.60625,0.005,2.81032e-06,3.65675,-0.00457285,0
29234,2.34142,0.60625,0.005,2.80711e-06,3.65725,-0.00456141,0
29235,2.36387,0.60625,0.005,2.8039e-06,3.65774,-0.00455013,0
29236,2.38628,0.60625,0.005,2.8007e-06,3.65824,-0.00453901,0
29237,2.40868,0.60625,0.005,2.7975e-06,3.65873,-0.00452804,0
29238,2.43104,0.60625,0.005,2.7943e-06,3.65922,-0.00451722,0
29239,2.45339,0.60625,0.005,2.7911e-06,3.65971,-0.00450655,0
29240,2.4757,0.60625,0.005,2.78791e-06,3.6602,-0.00449603,0
29241,2.49799,0.60625,0.005,2.78473e-06,3.66068,-0.00448566,0
29242,2.52026,0.60625,0.005,2.78154e-06,3.66117,-0.00447542,0
29243,2.5425,0.60625,0.005,2.77836e-06,3.66165,-0.00446533,0
29244,2.56471,0.60625,0.005,2.77519e-06,3.66213,-0.00445537,0
29245,2.5869,0.60625,0.005,2.77201e-06,3.66261,-0.00444556,0
29246,2.60906,0.60625,0.005,2.76884e-06,3.66309,-0.00443587,0
29247,2.6312,0.60625,0.005,2.76568e-06,3.66356,-0.00442631,0
29248,2.65331,0.60625,0.005,2.76252e-06,3.66404,-0.00441687,0
29249,2.6754,0.60625,0.005,2.75936e-06,3.66451,-0.00440756,0
29250,2.69746,0.60625,0.005,2.75621e-06,3.66498,-0.00439837,0
29251,2.7195,0.60625,0.005,2.75305e-06,3.66545,-0.00438929,0
29252,2.74151,0.60625,0.005,2.74991e-06,3.66592,-0.00438034,0
29253,2.7635,0.60625,0.005,2.74676e-06,3.66639,-0.0043715,0
29254,2.78546,0.60625,0.005,2.74362e-06,3.66685,-0.00436278,0
29255,2.8074,0.60625,0.005,2.74049e-06,3.66731,-0.00435417,0
29256,2.82931,0.60625,0.005,2.73735e-06,3.66778,-0.00434569,0
29257,2.8512,0.60625,0.005,2.73423e-06,3.66824,-0.00433732,0
29258,2.87306,0.60625,0.005,2.7311e-06,3.6687,-0.00432906,0
29259,2.89489,0.60625,0.005,2.72798e-06,3.66915,-0.00432092,0
29260,2.9167,0.60625,0.005,2.72486e-06,3.66961,-0.00431289,0
29261,2.93849,0.60625,0.005,2.72174e-06,3.67007,-0.00430496,0
29262,2.96025,0.60625,0.005,2.71863e-06,3.67052,-0.00429713,0
29263,2.98199,0.60625,0.005,2.71553e-06,3.67097,-0.0042894,0
29264,3.0037,0.60625,0.005,2.71242e-06,3.67143,-0.00428177,0
29265,3.02539,0.60625,0.005,2.70932e-06,3.67188,-0.00427424,0
29266,3.04705,0.60625,0.005,2.70622e-06,3.67232,-0.00426679,0
29267,3.06869,0.60625,0.005,2.70313e-06,3.67277,-0.00425944,0
29268,3.0903,0.60625,0.005,2.70004e-06,3.67322,-0.00425217,0
29269,3.11189,0.60625,0.005,2.69695e-06,3.67366,-0.00424499,0
29270,3.13345,0.60625,0.005,2.69387e-06,3.67411,-0.0042379,0
29271,3.15499,0.60625,0.005,2.69079e-06,3.67455,-0.00423089,0
29272,3.1765,0.60625,0.005,2.68771e-06,3.67499,-0.00422396,0
29273,3.19799,0.60625,0.005,2.68464e-06,3.67543,-0.00421712,0
29274,3.21946,0.60625,0.005,2.68157e-06,3.67587,-0.00421035,0
29275,3.2409,0.60625,0.005,2.67851e-06,3.67631,-0.00420367,0
29276,3.26231,0.60625,0.005,2.67545e-06,3.67674,-0.00419705,0
29277,3.28371,0.60625,0.005,2.67239e-06,3.67718,-0.00419051,0
29278,3.30507,0.60625,0.005,2.66933e-06,3.67761,-0.00418403,0
29279,3.32642,0.60625,0.005,2.66628e-06,3.67805,-0.00417763,0
29280,3.34773,0.60625,0.005,2.66323e-06,3.67848,-0.00417129,0
29281,3.36903,0.60625,0.005,2.66019e-06,3.67891,-0.00416502,0
29282,3.3903,0.60625,0.005,2.65715e-06,3.67934,-0.00415882,0
29283,3.41154,0.60625,0.005,2.65411e-06,3.67977,-0.00415268,0
29284,3.43276,0.60625,0.005,2.65108e-06,3.68019,-0.00414662,0
29285,3.45396,0.60625,0.005,2.64805e-06,3.68062,-0.00414063,0
29286,3.47513,0.60625,0.005,2.64502e-06,3.68104,-0.0041347,0
29287,3.49628,0.60625,0.005,2.64199e-06,3.68147,-0.00412885,0
29288,3.5174,0.60625,0.005,2.63897e-06,3.68189,-0.00412306,0
29289,3.5385,0.60625,0.005,2.63596e-06,3.68231,-0.00411733,0
29290,3.55958,0.60625,0.005,2.63294e-06,3.68273,-0.00411166,0
29291,3.58063,0.60625,0.005,2.62993e-06,3.68315,-0.00410605,0
29292,3.60166,0.60625,0.005,2.62693e-06,3.68357,-0.0041005,0
29293,3.62266,0.60625,0.005,2.62392e-06,3.68399,-0.004095,0
29294,3.64364,0.60625,0.005,2.62093e-06,3.68441,-0.00408955,0
29295,3.6646,0.60625,0.005,2.61793e-06,3.68482,-0.00408415,0
29296,3.68553,0.60625,0.005,2.61494e-06,3.68524,-0.0040788,0
29297,3.70643,0.60625,0.005,2.61195e-06,3.68565,-0.0040735,0
29298,3.72732,0.60625,0.005,2.60896e-06,3.68606,-0.00406825,0
29299,3.74818,0.60625,0.005,2.60598e-06,3.68647,-0.00406305,0
29300,3.76901,0.60625,0.005,2.603e-06,3.68688,-0.0040579,0
29301,3.78983,0.60625,0.005,2.60002e-06,3.68729,-0.0040528,0
29302,3.81061,0.60625,0.005,2.59705e-06,3.6877,-0.00404774,0
29303,3.83138,0.60625,0.005,2.59408e-06,3.68811,-0.00404273,0
29304,3.85212,0.60625,0.005,2.59112e-06,3.68852,-0.00403777,0
29305,3.87284,0.60625,0.005,2.58816e-06,3.68892,-0.00403285,0
29306,3.89353,0.60625,0.005,2.5852e-06,3.68933,-0.00402797,0
29307,3.9142,0.60625,0.005,2.58224e-06,3.68973,-0.00402314,0
29308,3.93485,0.60625,0.005,2.57929e-06,3.69013,-0.00401834,0
29309,3.95547,0.60625,0.005,2.57634e-06,3.69054,-0.00401358,0
